4.2138e-13,2.5184
2e-08,3.2235
4e-08,1.6868
6e-08,1.6552
8.0001e-08,2.4868
1e-07,2.4235
1.2e-07,1.5919
1.4e-07,2.297
1.6e-07,2.2021
1.8e-07,1.3072
2e-07,2.0123
2.2e-07,1.9807
2.4e-07,0.34904
2.6e-07,2.6541
2.8e-07,1.0541
3e-07,1.8225
3.2e-07,0.22251
3.4e-07,1.8541
3.6e-07,1.1807
3.8e-07,2.0756
4e-07,2.2337
4.2e-07,1.5603
4.4e-07,2.4552
4.6e-07,2.3919
4.8e-07,1.6868
5e-07,1.6868
5.2e-07,1.6868
5.4e-07,1.6868
5.6e-07,0.8868
5.8e-07,2.4235
6e-07,1.6235
6.2e-07,1.6235
6.4e-07,1.6235
6.6e-07,1.6235
6.8e-07,0.85517
7e-07,1.6235
7.2e-07,2.3919
7.4e-07,1.6235
7.6e-07,2.3919
7.8e-07,1.6235
8e-07,2.3919
8.2e-07,1.6235
8.4e-07,1.5919
8.6e-07,1.6235
8.8e-07,0.82354
9e-07,2.3919
9.2e-07,1.5919
9.4e-07,1.5919
9.6e-07,2.3919
9.8e-07,1.5919
1e-06,1.5919
1.02e-06,1.5919
1.04e-06,2.3603
1.06e-06,1.5919
1.08e-06,2.3603
1.1e-06,1.5919
1.12e-06,2.3603
1.14e-06,1.5919
1.16e-06,1.5919
1.18e-06,1.5603
1.2e-06,1.5603
1.22e-06,2.3603
1.24e-06,1.5603
1.26e-06,1.5603
1.28e-06,0.79191
1.3e-06,1.5603
1.32e-06,1.5603
1.34e-06,1.5603
1.36e-06,1.5603
1.38e-06,1.5603
1.4e-06,1.5603
1.42e-06,1.5603
1.44e-06,1.5603
1.46e-06,1.5603
1.48e-06,1.5603
1.5e-06,1.5603
1.52e-06,1.5603
1.54e-06,1.5603
1.56e-06,1.5603
1.58e-06,1.5603
1.6e-06,1.5603
1.62e-06,1.5603
1.64e-06,1.5603
1.66e-06,1.5603
1.68e-06,1.5603
1.7e-06,1.5286
1.72e-06,1.5603
1.74e-06,1.5286
1.76e-06,2.3286
1.78e-06,2.3286
1.8e-06,1.5603
1.82e-06,2.3286
1.84e-06,1.5603
1.86e-06,1.5603
1.88e-06,1.5286
1.9e-06,1.5603
1.92e-06,0.76027
1.94e-06,1.5286
1.96e-06,0.76027
1.98e-06,0.76027
2e-06,1.5286
2.02e-06,1.5286
2.04e-06,0.76027
2.06e-06,1.5286
2.08e-06,1.5286
2.1e-06,1.5286
2.12e-06,1.5286
2.14e-06,1.5286
2.16e-06,2.297
2.18e-06,1.5286
2.2e-06,2.297
2.22e-06,1.497
2.24e-06,2.297
2.26e-06,2.297
2.28e-06,0.72864
2.3e-06,1.5286
2.32e-06,3.0654
2.34e-06,1.5286
2.36e-06,1.497
2.38e-06,1.497
2.4e-06,0.72864
2.42e-06,2.297
2.44e-06,1.497
2.46e-06,1.497
2.48e-06,1.497
2.5e-06,1.497
2.52e-06,2.297
2.54e-06,1.497
2.56e-06,1.497
2.58e-06,2.2654
2.6e-06,1.497
2.62e-06,2.2654
2.64e-06,0.72864
2.66e-06,2.2654
2.68e-06,1.497
2.7e-06,1.497
2.72e-06,1.497
2.74e-06,1.497
2.76e-06,1.497
2.78e-06,1.497
2.8e-06,1.497
2.82e-06,2.2654
2.84e-06,1.497
2.86e-06,1.497
2.88e-06,1.497
2.9e-06,1.497
2.92e-06,1.497
2.94e-06,2.2654
2.96e-06,1.4654
2.98e-06,1.4654
3e-06,1.497
3.02e-06,1.497
3.04e-06,0.69701
3.06e-06,2.2337
3.08e-06,0.69701
3.1e-06,0.72864
3.12e-06,-0.80809
3.14e-06,-2.3765
3.16e-06,-1.5765
3.18e-06,-3.1448
3.2e-06,-3.1448
3.22e-06,-3.1765
3.24e-06,-0.039728
3.26e-06,4.6337
3.28e-06,6.1705
3.3e-06,-2.7244
3.32e-06,-1.2193
3.34e-06,5.9174
3.36e-06,7.4858
3.38e-06,6.6541
3.4e-06,-4.9663
3.42e-06,1.2439
3.44e-06,31.947
3.46e-06,45.009
3.48e-06,46.451
3.5e-06,39.188
3.52e-06,30.388
3.54e-06,22.546
3.56e-06,15.631
3.58e-06,5.6735
3.6e-06,-3.5469
3.62e-06,-9.5989
3.64e-06,-12.577
3.66e-06,-10.883
3.68e-06,-5.9561
3.7e-06,-0.29279
3.72e-06,1.3072
3.74e-06,3.5807
3.76e-06,6.5592
3.78e-06,9.5694
3.8e-06,12.548
3.82e-06,13.221
3.84e-06,10.758
3.86e-06,5.8633
3.88e-06,2.4735
3.9e-06,-0.75812
3.92e-06,-2.3898
3.94e-06,-7.1898
3.96e-06,-15.19
3.98e-06,-24.053
4e-06,-35.285
4.02e-06,-36.211
4.04e-06,-36.243
4.06e-06,-37.043
4.08e-06,-36.274
4.1e-06,-36.306
4.12e-06,-34.001
4.14e-06,-30.001
4.16e-06,1.2939
4.18e-06,29.357
4.2e-06,43.052
4.22e-06,43.115
4.24e-06,41.579
4.26e-06,39.274
4.28e-06,39.305
4.3e-06,36.968
4.32e-06,34.6
4.34e-06,33.768
4.36e-06,39.305
4.38e-06,-7.1265
4.4e-06,-41.59
4.42e-06,-40.085
4.44e-06,-39.348
4.46e-06,-36.274
4.48e-06,-33.201
4.5e-06,-32.433
4.52e-06,-30.896
4.54e-06,-30.896
4.56e-06,-32.433
4.58e-06,-7.6326
4.6e-06,48.431
4.62e-06,47.694
4.64e-06,47.789
4.66e-06,46.22
4.68e-06,43.147
4.7e-06,41.61
4.72e-06,42.41
4.74e-06,40.81
4.76e-06,29.61
4.78e-06,-16.021
4.8e-06,-40.053
4.82e-06,-40.085
4.84e-06,-38.58
4.86e-06,-36.274
4.88e-06,-35.506
4.9e-06,-35.506
4.92e-06,-33.969
4.94e-06,-32.433
4.96e-06,-32.433
4.98e-06,-8.4326
5e-06,43.567
5.02e-06,49.231
5.04e-06,50.831
5.06e-06,50.094
5.08e-06,50.094
5.1e-06,50.094
5.12e-06,46.957
5.14e-06,47.02
5.16e-06,32.652
5.18e-06,-4.9163
5.2e-06,-25.748
5.22e-06,-36.948
5.24e-06,-38.548
5.26e-06,-40.116
5.28e-06,-41.653
5.3e-06,-40.116
5.32e-06,-39.348
5.34e-06,-35.38
5.36e-06,-23.411
5.38e-06,-5.0428
5.4e-06,6.1572
5.42e-06,14.862
5.44e-06,20.367
5.46e-06,24.304
5.48e-06,27.441
5.5e-06,29.041
5.52e-06,26.704
5.54e-06,25.904
5.56e-06,22.704
5.58e-06,19.536
5.6e-06,16.399
5.62e-06,12.494
5.64e-06,6.9888
5.66e-06,3.0204
5.68e-06,-1.7479
5.7e-06,-7.3479
5.72e-06,-10.548
5.74e-06,-12.116
5.76e-06,-12.916
5.78e-06,-11.38
5.8e-06,-12.98
5.82e-06,-11.443
5.84e-06,-7.4745
5.86e-06,-4.2745
5.88e-06,-1.1061
5.9e-06,-2.7377
5.92e-06,-7.5694
5.94e-06,-14.833
5.96e-06,-22.033
5.98e-06,-26.864
6e-06,-29.233
6.02e-06,-29.264
6.04e-06,-30.064
6.06e-06,-29.296
6.08e-06,-26.833
6.1e-06,-3.6326
6.12e-06,17.231
6.14e-06,41.262
6.16e-06,48.494
6.18e-06,49.326
6.2e-06,47.789
6.22e-06,47.02
6.24e-06,46.252
6.26e-06,45.452
6.28e-06,45.484
6.3e-06,32.652
6.32e-06,-18.548
6.34e-06,-36.18
6.36e-06,-37.78
6.38e-06,-37.811
6.4e-06,-37.043
6.42e-06,-35.506
6.44e-06,-33.969
6.46e-06,-33.969
6.48e-06,-33.201
6.5e-06,-32.433
6.52e-06,-9.2326
6.54e-06,49.967
6.56e-06,50.767
6.58e-06,52.399
6.6e-06,51.631
6.62e-06,50.862
6.64e-06,50.094
6.66e-06,48.494
6.68e-06,50.894
6.7e-06,32.557
6.72e-06,-21.811
6.74e-06,-35.411
6.76e-06,-37.011
6.78e-06,-37.811
6.8e-06,-37.811
6.82e-06,-37.043
6.84e-06,-37.043
6.86e-06,-37.043
6.88e-06,-36.274
6.9e-06,-33.106
6.92e-06,11.694
6.94e-06,43.694
6.96e-06,49.262
6.98e-06,51.631
7e-06,50.862
7.02e-06,52.431
7.04e-06,52.399
7.06e-06,52.399
7.08e-06,45.231
7.1e-06,27.631
7.12e-06,-3.5694
7.14e-06,-25.138
7.16e-06,-33.106
7.18e-06,-34.706
7.2e-06,-35.506
7.22e-06,-36.274
7.24e-06,-37.043
7.26e-06,-37.043
7.28e-06,-34.643
7.3e-06,-31.443
7.32e-06,-12.274
7.34e-06,2.1255
7.36e-06,11.694
7.38e-06,19.694
7.4e-06,25.294
7.42e-06,30.894
7.44e-06,35.631
7.46e-06,37.231
7.48e-06,37.167
7.5e-06,32.399
7.52e-06,27.599
7.54e-06,21.999
7.56e-06,16.431
7.58e-06,9.2306
7.6e-06,0.46228
7.62e-06,-8.3377
7.64e-06,-17.874
7.66e-06,-23.474
7.68e-06,-25.843
7.7e-06,-25.843
7.72e-06,-25.011
7.74e-06,-22.643
7.76e-06,-18.611
7.78e-06,-13.011
7.8e-06,-5.8112
7.82e-06,1.3572
7.84e-06,4.5572
7.86e-06,2.9255
7.88e-06,-1.9061
7.9e-06,-8.3061
7.92e-06,-13.106
7.94e-06,-15.569
7.96e-06,-19.601
7.98e-06,-22.001
8e-06,-21.233
8.02e-06,-15.601
8.04e-06,-3.601
8.06e-06,15.567
8.08e-06,34.031
8.1e-06,48.431
8.12e-06,51.631
8.14e-06,50.862
8.16e-06,50.094
8.18e-06,50.094
8.2e-06,50.126
8.22e-06,39.726
8.24e-06,8.5255
8.26e-06,-23.474
8.28e-06,-34.674
8.3e-06,-35.474
8.32e-06,-35.474
8.34e-06,-35.506
8.36e-06,-35.506
8.38e-06,-36.274
8.4e-06,-35.506
8.42e-06,-33.969
8.44e-06,-30.769
8.46e-06,24.431
8.48e-06,49.231
8.5e-06,50.831
8.52e-06,51.631
8.54e-06,51.631
8.56e-06,53.199
8.58e-06,52.399
8.6e-06,50.831
8.62e-06,48.494
8.64e-06,9.2939
8.66e-06,-25.906
8.68e-06,-34.674
8.7e-06,-35.474
8.72e-06,-36.274
8.74e-06,-37.043
8.76e-06,-36.274
8.78e-06,-37.043
8.8e-06,-36.274
8.82e-06,-36.274
8.84e-06,-27.474
8.86e-06,22.894
8.88e-06,45.326
8.9e-06,48.526
8.92e-06,50.094
8.94e-06,50.894
8.96e-06,51.662
8.98e-06,51.631
9e-06,51.662
9.02e-06,42.062
9.04e-06,14.894
9.06e-06,-8.3377
9.08e-06,-27.569
9.1e-06,-32.338
9.12e-06,-33.938
9.14e-06,-35.506
9.16e-06,-35.506
9.18e-06,-36.274
9.2e-06,-35.506
9.22e-06,-33.074
9.24e-06,-27.474
9.26e-06,-5.0428
9.28e-06,8.5572
9.3e-06,22.926
9.32e-06,30.126
9.34e-06,34.926
9.36e-06,37.326
9.38e-06,37.357
9.4e-06,34.957
9.42e-06,30.894
9.44e-06,22.926
9.46e-06,14.894
9.48e-06,7.6939
9.5e-06,1.2939
9.52e-06,-6.7061
9.54e-06,-11.538
9.56e-06,-17.906
9.58e-06,-21.906
9.6e-06,-21.938
9.62e-06,-21.106
9.64e-06,-17.906
9.66e-06,-13.106
9.68e-06,-9.9061
9.7e-06,-5.1061
9.72e-06,-0.30609
9.74e-06,3.6939
9.76e-06,7.6939
9.78e-06,6.9255
9.8e-06,2.9255
9.82e-06,-3.5061
9.84e-06,-10.706
9.86e-06,-17.843
9.88e-06,-21.074
9.9e-06,-22.706
9.92e-06,-24.243
9.94e-06,-22.706
9.96e-06,-16.306
9.98e-06,-3.5061
1e-05,13.294
1.002e-05,30.126
1.004e-05,45.294
1.006e-05,48.494
1.008e-05,50.094
1.01e-05,50.094
1.012e-05,49.294
1.014e-05,46.894
1.016e-05,24.494
1.018e-05,3.6939
1.02e-05,-24.306
1.022e-05,-33.906
1.024e-05,-33.906
1.026e-05,-34.706
1.028e-05,-35.506
1.03e-05,-35.506
1.032e-05,-35.506
1.034e-05,-36.274
1.036e-05,-36.274
1.038e-05,-27.506
1.04e-05,25.326
1.042e-05,46.894
1.044e-05,50.094
1.046e-05,50.894
1.048e-05,50.894
1.05e-05,50.126
1.052e-05,50.126
1.054e-05,50.094
1.056e-05,42.094
1.058e-05,4.5255
1.06e-05,-25.106
1.062e-05,-33.106
1.064e-05,-35.474
1.066e-05,-34.706
1.068e-05,-35.506
1.07e-05,-35.506
1.072e-05,-35.506
1.074e-05,-35.506
1.076e-05,-35.506
1.078e-05,-21.906
1.08e-05,22.094
1.082e-05,42.894
1.084e-05,49.294
1.086e-05,49.326
1.088e-05,49.326
1.09e-05,50.894
1.092e-05,50.894
1.094e-05,46.094
1.096e-05,38.094
1.098e-05,8.4939
1.1e-05,-12.306
1.102e-05,-30.674
1.104e-05,-33.106
1.106e-05,-34.706
1.108e-05,-35.506
1.11e-05,-35.506
1.112e-05,-35.506
1.114e-05,-33.906
1.116e-05,-32.306
1.118e-05,-19.506
1.12e-05,4.4939
1.122e-05,18.094
1.124e-05,28.494
1.126e-05,34.094
1.128e-05,35.694
1.13e-05,36.494
1.132e-05,33.294
1.134e-05,28.494
1.136e-05,20.526
1.138e-05,13.294
1.14e-05,5.2939
1.142e-05,-1.9061
1.144e-05,-7.4745
1.146e-05,-9.9061
1.148e-05,-13.106
1.15e-05,-15.506
1.152e-05,-16.306
1.154e-05,-14.706
