"Header Size"           ,15              
"Model Name"            ,"DLM3000       "
"Comment"               ,"                                                                                                                                "
"BlockNumber"           ,1               
"TraceName"             ,"CH1           "
"BlockSize"             ,125000          
"VUnit"                 ,"V             "
"SampleRate"            ,2500000000.0    
"HResolution"           ,4.000000E-10    
"HOffset"               ,-1.464860E-06   
"HUnit"                 ,"s             "
"DisplayBlockSize"      ,125000          
"DisplayPointNo."       ,1                
"Date"                  ,"2026/01/08"
"Time"                  ,"15:31:08.347788260400 "

  -1.4648605E-06,       -6.00E-03,
  -1.4644605E-06,       6.00E-03,
  -1.4640605E-06,       -2.30E-02,
  -1.4636605E-06,       7.00E-03,
  -1.4632605E-06,       -2.00E-03,
  -1.4628605E-06,       6.00E-03,
  -1.4624605E-06,       3.00E-03,
  -1.4620605E-06,       -2.00E-03,
  -1.4616605E-06,       -1.10E-02,
  -1.4612605E-06,       -2.30E-02,
  -1.4608605E-06,       -1.80E-02,
  -1.4604605E-06,       -1.20E-02,
  -1.4600605E-06,       1.20E-02,
  -1.4596605E-06,       -8.00E-03,
  -1.4592605E-06,       -1.10E-02,
  -1.4588605E-06,       1.70E-02,
  -1.4584605E-06,       8.00E-03,
  -1.4580605E-06,       -3.00E-03,
  -1.4576605E-06,       9.00E-03,
  -1.4572605E-06,       -1.80E-02,
  -1.4568605E-06,       -3.00E-03,
  -1.4564605E-06,       -3.00E-03,
  -1.4560605E-06,       -1.00E-02,
  -1.4556605E-06,       -3.00E-03,
  -1.4552605E-06,       -1.00E-02,
  -1.4548605E-06,       3.47E-19,
  -1.4544605E-06,       -4.00E-03,
  -1.4540605E-06,       -2.10E-02,
  -1.4536605E-06,       2.60E-02,
  -1.4532605E-06,       -3.47E-19,
  -1.4528605E-06,       -3.00E-03,
  -1.4524605E-06,       9.00E-03,
  -1.4520605E-06,       2.00E-03,
  -1.4516605E-06,       8.00E-03,
  -1.4512605E-06,       5.00E-03,
  -1.4508605E-06,       -8.00E-03,
  -1.4504605E-06,       -1.00E-03,
  -1.4500605E-06,       -9.00E-03,
  -1.4496605E-06,       -1.90E-02,
  -1.4492605E-06,       -1.90E-02,
  -1.4488605E-06,       -1.20E-02,
  -1.4484605E-06,       -4.00E-03,
  -1.4480605E-06,       -1.50E-02,
  -1.4476605E-06,       -2.00E-02,
  -1.4472605E-06,       -1.10E-02,
  -1.4468605E-06,       -7.00E-03,
  -1.4464605E-06,       8.00E-03,
  -1.4460605E-06,       9.00E-03,
  -1.4456605E-06,       7.00E-03,
  -1.4452605E-06,       -1.00E-03,
  -1.4448605E-06,       -1.70E-02,
  -1.4444605E-06,       -8.00E-03,
  -1.4440605E-06,       1.30E-02,
  -1.4436605E-06,       -1.70E-02,
  -1.4432605E-06,       -7.00E-03,
  -1.4428605E-06,       -4.00E-03,
  -1.4424605E-06,       -1.00E-03,
  -1.4420605E-06,       5.00E-03,
  -1.4416605E-06,       -2.20E-02,
  -1.4412605E-06,       3.00E-03,
  -1.4408605E-06,       2.00E-03,
  -1.4404605E-06,       -1.40E-02,
  -1.4400605E-06,       2.20E-02,
  -1.4396605E-06,       -3.00E-03,
  -1.4392605E-06,       -5.00E-03,
  -1.4388605E-06,       2.00E-03,
  -1.4384605E-06,       8.00E-03,
  -1.4380605E-06,       -1.00E-03,
  -1.4376605E-06,       -3.00E-03,
  -1.4372605E-06,       -8.00E-03,
  -1.4368605E-06,       -5.00E-03,
  -1.4364605E-06,       7.00E-03,
  -1.4360605E-06,       -1.70E-02,
  -1.4356605E-06,       1.40E-02,
  -1.4352605E-06,       -1.10E-02,
  -1.4348605E-06,       -1.00E-03,
  -1.4344605E-06,       2.00E-03,
  -1.4340605E-06,       3.00E-03,
  -1.4336605E-06,       1.00E-02,
  -1.4332605E-06,       -2.70E-02,
  -1.4328605E-06,       3.00E-03,
  -1.4324605E-06,       5.00E-03,
  -1.4320605E-06,       1.30E-02,
  -1.4316605E-06,       -9.00E-03,
  -1.4312605E-06,       -3.00E-03,
  -1.4308605E-06,       -4.00E-03,
  -1.4304605E-06,       -1.00E-03,
  -1.4300605E-06,       -5.00E-03,
  -1.4296605E-06,       -4.00E-03,
  -1.4292605E-06,       -1.20E-02,
  -1.4288605E-06,       -2.00E-03,
  -1.4284605E-06,       -1.73E-19,
  -1.4280605E-06,       -1.80E-02,
  -1.4276605E-06,       -2.00E-03,
  -1.4272605E-06,       -1.00E-03,
  -1.4268605E-06,       4.00E-03,
  -1.4264605E-06,       -1.00E-03,
  -1.4260605E-06,       -1.10E-02,
  -1.4256605E-06,       9.00E-03,
  -1.4252605E-06,       4.00E-03,
  -1.4248605E-06,       -7.00E-03,
  -1.4244605E-06,       1.50E-02,
  -1.4240605E-06,       -4.00E-03,
  -1.4236605E-06,       -1.40E-02,
  -1.4232605E-06,       -1.00E-03,
  -1.4228605E-06,       5.00E-03,
  -1.4224605E-06,       3.00E-03,
  -1.4220605E-06,       1.20E-02,
  -1.4216605E-06,       -2.00E-03,
  -1.4212605E-06,       -9.00E-03,
  -1.4208605E-06,       1.00E-03,
  -1.4204605E-06,       1.00E-03,
  -1.4200605E-06,       -2.20E-02,
  -1.4196605E-06,       3.00E-03,
  -1.4192605E-06,       3.47E-19,
  -1.4188605E-06,       -9.00E-03,
  -1.4184605E-06,       -3.47E-19,
  -1.4180605E-06,       -2.00E-03,
  -1.4176605E-06,       -3.00E-03,
  -1.4172605E-06,       -2.60E-02,
  -1.4168605E-06,       -1.50E-02,
  -1.4164605E-06,       -6.00E-03,
  -1.4160605E-06,       -6.00E-03,
  -1.4156605E-06,       5.00E-03,
  -1.4152605E-06,       1.50E-02,
  -1.4148605E-06,       1.00E-03,
  -1.4144605E-06,       2.10E-02,
  -1.4140605E-06,       -7.00E-03,
  -1.4136605E-06,       -1.00E-03,
  -1.4132605E-06,       9.00E-03,
  -1.4128605E-06,       -1.00E-02,
  -1.4124605E-06,       2.50E-02,
  -1.4120605E-06,       -2.00E-03,
  -1.4116605E-06,       1.00E-02,
  -1.4112605E-06,       -3.10E-02,
  -1.4108605E-06,       6.00E-03,
  -1.4104605E-06,       -3.00E-03,
  -1.4100605E-06,       5.00E-03,
  -1.4096605E-06,       1.00E-03,
  -1.4092605E-06,       -7.00E-03,
  -1.4088605E-06,       -1.30E-02,
  -1.4084605E-06,       -9.00E-03,
  -1.4080605E-06,       -1.30E-02,
  -1.4076605E-06,       -2.00E-03,
  -1.4072605E-06,       5.00E-03,
  -1.4068605E-06,       -1.20E-02,
  -1.4064605E-06,       -8.00E-03,
  -1.4060605E-06,       4.00E-03,
  -1.4056605E-06,       -4.00E-03,
  -1.4052605E-06,       1.70E-02,
  -1.4048605E-06,       4.00E-03,
  -1.4044605E-06,       5.00E-03,
  -1.4040605E-06,       7.00E-03,
  -1.4036605E-06,       6.94E-19,
  -1.4032605E-06,       -1.00E-03,
  -1.4028605E-06,       -1.00E-02,
