"Header Size"           ,15              
"Model Name"            ,"DLM3000       "
"Comment"               ,"                                                                                                                                "
"BlockNumber"           ,1               
"TraceName"             ,"CH1           "
"BlockSize"             ,125000          
"VUnit"                 ,"V             "
"SampleRate"            ,2500000000.0    
"HResolution"           ,4.000000E-10    
"HOffset"               ,-1.464794E-06   
"HUnit"                 ,"s             "
"DisplayBlockSize"      ,125000          
"DisplayPointNo."       ,1                
"Date"                  ,"2026/01/08"
"Time"                  ,"18:17:52.578761374800 "

  -1.4647938E-06,       1.10E-02,
  -1.4643938E-06,       -1.80E-02,
  -1.4639938E-06,       -2.00E-03,
  -1.4635938E-06,       -1.30E-02,
  -1.4631938E-06,       -1.00E-02,
  -1.4627938E-06,       -1.30E-02,
  -1.4623938E-06,       0.00E+00,
  -1.4619938E-06,       -6.00E-03,
  -1.4615938E-06,       -7.00E-03,
  -1.4611938E-06,       -4.00E-03,
  -1.4607938E-06,       3.00E-03,
  -1.4603938E-06,       -6.00E-03,
  -1.4599938E-06,       -1.80E-02,
  -1.4595938E-06,       -3.00E-03,
  -1.4591938E-06,       -1.00E-02,
  -1.4587938E-06,       4.00E-03,
  -1.4583938E-06,       -1.20E-02,
  -1.4579938E-06,       -1.30E-02,
  -1.4575938E-06,       4.00E-03,
  -1.4571938E-06,       -2.00E-03,
  -1.4567938E-06,       -2.10E-02,
  -1.4563938E-06,       -1.00E-02,
  -1.4559938E-06,       -5.00E-03,
  -1.4555938E-06,       2.30E-02,
  -1.4551938E-06,       -5.00E-03,
  -1.4547938E-06,       -6.00E-03,
  -1.4543938E-06,       -1.30E-02,
  -1.4539938E-06,       2.70E-02,
  -1.4535938E-06,       1.80E-02,
  -1.4531938E-06,       2.00E-03,
  -1.4527938E-06,       -1.00E-02,
  -1.4523938E-06,       -1.30E-02,
  -1.4519938E-06,       1.00E-02,
  -1.4515938E-06,       -5.00E-03,
  -1.4511938E-06,       -2.00E-02,
  -1.4507938E-06,       1.10E-02,
  -1.4503938E-06,       -6.00E-03,
  -1.4499938E-06,       1.00E-03,
  -1.4495938E-06,       -5.00E-03,
  -1.4491938E-06,       -9.00E-03,
  -1.4487938E-06,       -5.00E-03,
  -1.4483938E-06,       8.00E-03,
  -1.4479938E-06,       1.10E-02,
  -1.4475938E-06,       4.00E-03,
  -1.4471938E-06,       9.00E-03,
  -1.4467938E-06,       1.80E-02,
