field_loss,acoustic_loss,temperature_loss,smoothness_loss,physics_residual_loss,epoch,training_mode,mean_epoch_loss,total_loss
0.0,13.40953254699707,161832.2578125,0.01503046602010727,0.003386635333299637,1.0,residual_pinn,16185.90869140625,16185.90869140625
0.0,13.377817153930664,162305.0703125,0.012553647626191378,0.0025200644740834832,2.0,residual_pinn,16233.18359375,16233.18359375
0.0,13.3420991897583,162323.3984375,0.010653269477188587,0.0019198551308363676,3.0,residual_pinn,16235.00927734375,16235.00927734375
0.0,13.30583667755127,162136.5703125,0.009275567717850208,0.0015474704559892416,4.0,residual_pinn,16216.318359375,16216.318359375
0.0,13.285473346710205,162531.6484375,0.00890699727460742,0.0014493581838905811,5.0,residual_pinn,16255.82177734375,16255.82177734375
0.0,13.209583282470703,161353.546875,0.010418832767754793,0.0018597275484353304,6.0,residual_pinn,16137.99755859375,16137.99755859375
0.0,12.966333866119385,160860.1328125,0.015404540114104748,0.003873540088534355,7.0,residual_pinn,16088.607421875,16088.607421875
0.0,11.9804368019104,159672.8203125,0.03297884576022625,0.018089306075125933,8.0,residual_pinn,15969.68310546875,15969.68310546875
0.0,9.689571857452393,159563.578125,0.060337454080581665,0.05890691839158535,9.0,residual_pinn,15958.30517578125,15958.30517578125
0.0,6.416703224182129,157179.2890625,0.08013221621513367,0.09281931817531586,10.0,residual_pinn,15719.22509765625,15719.22509765625
0.0,2.644476890563965,154145.1171875,0.09292419999837875,0.09930654615163803,11.0,residual_pinn,15415.05517578125,15415.05517578125
0.0,0.20333314314484596,151796.46875,0.0987422950565815,0.08373672887682915,12.0,residual_pinn,15179.701171875,15179.701171875
0.0,3.5521114468574524,145744.078125,0.10149912536144257,0.07771662622690201,13.0,residual_pinn,14575.130859375,14575.130859375
0.0,14.555519104003906,139637.78125,0.10821741819381714,0.09110495075583458,14.0,residual_pinn,13966.7041015625,13966.7041015625
0.0,31.631644248962402,130271.4296875,0.1150490939617157,0.09614384174346924,15.0,residual_pinn,13033.48486328125,13033.48486328125
0.0,51.537723541259766,119365.0078125,0.11852940544486046,0.09102494269609451,16.0,residual_pinn,11946.8232421875,11946.8232421875
0.0,68.6002082824707,103941.32421875,0.12255041673779488,0.0983625128865242,17.0,residual_pinn,10407.86865234375,10407.86865234375
0.0,71.31463241577148,85820.0390625,0.12071426585316658,0.14026588201522827,18.0,residual_pinn,8596.28662109375,8596.28662109375
0.0,49.84318161010742,64228.951171875,0.11483098194003105,0.14471979439258575,19.0,residual_pinn,6432.884033203125,6432.884033203125
0.0,11.701640129089355,40715.1982421875,0.11345883086323738,0.1930553987622261,20.0,residual_pinn,4073.8851318359375,4073.8851318359375
0.0,16.74121057987213,18624.73388671875,0.10371572524309158,0.2152496799826622,21.0,residual_pinn,1865.8485107421875,1865.8485107421875
0.0,64.16790008544922,4859.1475830078125,0.10223659873008728,0.266179695725441,22.0,residual_pinn,498.7800598144531,498.7800598144531
0.0,21.114311695098877,6559.154296875,0.10022907704114914,0.35349777340888977,23.0,residual_pinn,660.1786346435547,660.1786346435547
0.0,24.793030738830566,16017.4375,0.0917598120868206,0.37026505172252655,24.0,residual_pinn,1606.7439575195312,1606.7439575195312
0.0,43.07592582702637,12541.31298828125,0.09135304763913155,0.3578711152076721,25.0,residual_pinn,1262.786865234375,1262.786865234375
0.0,4.773715959861875,4739.838623046875,0.08694377914071083,0.33681996166706085,26.0,residual_pinn,474.9766540527344,474.9766540527344
0.0,10.383919715881348,4338.8072509765625,0.08635776862502098,0.32772743701934814,27.0,residual_pinn,435.99461364746094,435.99461364746094
0.0,18.625296592712402,7617.232421875,0.0829053483903408,0.29990173876285553,28.0,residual_pinn,765.482421875,765.482421875
0.0,8.404130697250366,6647.01171875,0.07943235337734222,0.30295051634311676,29.0,residual_pinn,666.416259765625,666.416259765625
0.0,0.539490208029747,3982.751220703125,0.07874741405248642,0.3004109859466553,30.0,residual_pinn,398.4169921875,398.4169921875
0.0,4.930873870849609,3103.4049072265625,0.07762957736849785,0.3018312007188797,31.0,residual_pinn,311.3607482910156,311.3607482910156
0.0,5.176924228668213,3854.1336669921875,0.07768361270427704,0.2994593381881714,32.0,residual_pinn,386.4825744628906,386.4825744628906
0.0,0.4610348120331764,4241.469482421875,0.07754562422633171,0.29575690627098083,33.0,residual_pinn,424.2726135253906,424.2726135253906
0.0,3.1328898668289185,3431.534912109375,0.07674402371048927,0.2964158058166504,34.0,residual_pinn,343.8135681152344,343.8135681152344
0.0,2.5599804520606995,3039.6312255859375,0.07836337760090828,0.2893495112657547,35.0,residual_pinn,304.5079650878906,304.5079650878906
0.0,0.22501255944371223,3186.01611328125,0.08177366480231285,0.290781170129776,36.0,residual_pinn,318.6797790527344,318.6797790527344
0.0,2.1032220125198364,3424.6514892578125,0.07907747477293015,0.2966979891061783,37.0,residual_pinn,342.91941833496094,342.91941833496094
0.0,1.3555601835250854,3252.8802490234375,0.07790591567754745,0.3027024269104004,38.0,residual_pinn,325.5933380126953,325.5933380126953
0.0,0.17410004418343306,2943.851318359375,0.07858303934335709,0.3032597452402115,39.0,residual_pinn,294.4542007446289,294.4542007446289
0.0,1.251909852027893,2879.348876953125,0.08218057453632355,0.29959504306316376,40.0,residual_pinn,288.2193298339844,288.2193298339844
0.0,0.5661386251449585,2992.3673095703125,0.08156091347336769,0.29849834740161896,41.0,residual_pinn,299.3839111328125,299.3839111328125
