time_us,time_s,amplitude_raw_residual,amplitude_filtered_residual
-0.9996000000000009,-9.99600000000001e-07,-0.023871804145307485,-0.02984080226965733
-0.9988000000000028,-9.988000000000028e-07,-0.006601915539923897,-0.029911611556260854
-0.9980000000000011,-9.98000000000001e-07,-0.03958103288738685,-0.029984554855467402
-0.997200000000003,-9.97200000000003e-07,-0.0027625804057426206,-0.03005967911254697
-0.9964000000000013,-9.964000000000012e-07,0.016968302747005892,-0.030136994495267674
-0.9956000000000031,-9.95600000000003e-07,-0.009057247972783289,-0.030216472452266024
-0.9948000000000015,-9.948000000000015e-07,-0.002840696202480064,-0.030298044107736788
-0.9940000000000033,-9.940000000000033e-07,0.02453297631708412,-0.03038159912721733
-0.9932000000000016,-9.932000000000016e-07,-0.041846475714439835,-0.030466985168292444
-0.9924000000000035,-9.924000000000034e-07,-0.00021891939184226494,-0.030554007982456242
-0.9915999999999983,-9.915999999999983e-07,0.012770305848556929,-0.030642432193490617
-0.9908000000000001,-9.908000000000001e-07,0.010232306949062131,-0.03073198276371384
-0.9899999999999984,-9.899999999999984e-07,-0.06587125467609695,-0.030822347165101543
-0.9892000000000003,-9.892000000000002e-07,0.0014096434839955818,-0.030913178273671037
-0.9883999999999986,-9.883999999999987e-07,-0.014976582106541625,-0.031004098011939277
-0.9876000000000005,-9.876000000000005e-07,0.0230037515769963,-0.03109470181791451
-0.9867999999999988,-9.867999999999988e-07,0.03717597546663465,-0.031184564118120095
-0.9860000000000007,-9.860000000000006e-07,0.007930081558689517,-0.03127324505213117
-0.985199999999999,-9.851999999999988e-07,-0.011856583607275983,-0.03136029866126128
-0.9844000000000008,-9.844000000000007e-07,0.009063861971089937,-0.03144528261066983
-0.9835999999999991,-9.835999999999991e-07,0.008505307599447065,-0.031527769328778314
-0.982800000000001,-9.82800000000001e-07,-0.0011819145394009745,-0.03160735829209612
-0.9820000000000029,-9.820000000000028e-07,-0.024088473313264747,-0.03168368907616169
-0.9812000000000012,-9.81200000000001e-07,0.0007439708644491616,-0.03175645471506213
-0.980400000000003,-9.80400000000003e-07,-0.021792916590438027,-0.03182541485833956
-0.9796000000000014,-9.796000000000014e-07,-0.015134030035991508,-0.0318904082011121
-0.9788000000000032,-9.788000000000032e-07,-0.01041335966754664,-0.03195136369567421
-0.9780000000000015,-9.780000000000015e-07,-0.030714918191254714,-0.03200831011787152
-0.9772000000000034,-9.772000000000033e-07,-0.008115580055504612,-0.03206138364717973
-0.9764000000000017,-9.764000000000016e-07,-0.05001336466996126,-0.03211083322250632
-0.9756000000000036,-9.756000000000036e-07,0.03535964098273825,-0.032157023558015925
-0.9748000000000019,-9.748000000000019e-07,-0.012925690449598182,-0.032200435840635915
-0.9740000000000038,-9.740000000000037e-07,-0.020494914689474453,-0.03224166625838753
-0.9732000000000021,-9.73200000000002e-07,0.010834312551870617,-0.032281422590276325
-0.9724000000000004,-9.724000000000004e-07,0.0385566438341336,-0.032320519114325964
-0.9715999999999987,-9.715999999999987e-07,-0.01095169825341713,-0.032359870077622824
-0.9708000000000006,-9.708000000000005e-07,-0.0013795842575609063,-0.03240048192195819
-0.9699999999999989,-9.699999999999988e-07,-0.032782586408680314,-0.03244344436021137
-0.9692000000000007,-9.692000000000006e-07,-0.002908913889116127,-0.032489920282881266
-0.968399999999999,-9.68399999999999e-07,-0.030672473513329357,-0.03254113440684486
-0.9676000000000009,-9.67600000000001e-07,-0.0035656949518014236,-0.032598360594494113
-0.9667999999999992,-9.667999999999992e-07,-0.022158142130984104,-0.032662907851965385
-0.9660000000000011,-9.66000000000001e-07,-0.0024698085475283738,-0.03273610512193388
-0.9651999999999994,-9.651999999999992e-07,0.0315771993063817,-0.03281928509054783
-0.9644000000000013,-9.644000000000013e-07,-0.01603325327544486,-0.032913767306431814
-0.9635999999999996,-9.635999999999995e-07,-0.0015572479727832822,-0.0330208409370381
-0.9628000000000014,-9.628000000000014e-07,-0.01350425082417872,-0.03314174745458647
-0.9619999999999997,-9.619999999999996e-07,0.03227319560453684,-0.03327766347825606
-0.9612000000000016,-9.612000000000015e-07,-0.026950364519887915,-0.03342968394113125
-0.9603999999999999,-9.604e-07,-0.0017515833571203343,-0.0335988057065177
-0.9596000000000018,-9.596000000000018e-07,-0.052083255776602166,-0.033785911713910786
-0.9588000000000036,-9.588000000000036e-07,0.007816084860305272,-0.03399175570324559
-0.958000000000002,-9.580000000000019e-07,-0.008137913839124933,-0.034216947585700284
-0.9572000000000038,-9.572000000000037e-07,0.004144305548410054,-0.034461939608611575
-0.9564000000000021,-9.564000000000022e-07,-0.03514413792892779,-0.03472701355687464
-0.955600000000004,-9.55600000000004e-07,0.009152190552030981,-0.03501226929475957
-0.9548000000000023,-9.548000000000023e-07,0.00316564528487695,-0.03531761497733041
-0.9540000000000006,-9.540000000000005e-07,-0.009277251474563597,-0.03564275927441065
-0.9531999999999989,-9.531999999999989e-07,0.024999972665330383,-0.03598720595505987
-0.9524000000000008,-9.524000000000007e-07,0.0030450848102141492,-0.036350251154739846
-0.9515999999999991,-9.515999999999991e-07,0.016601860870484764,-0.03673098357546685
-0.950800000000001,-9.508000000000009e-07,-0.03228769905387552,-0.03712828775296444
-0.9499999999999993,-9.499999999999993e-07,0.004377751276849473,-0.03754085038111594
-0.9492000000000012,-9.492000000000011e-07,-0.007507807446923143,-0.03796716954851383
-0.9483999999999995,-9.483999999999995e-07,-0.017788143631718545,-0.038405566650332866
-0.9476000000000013,-9.476000000000013e-07,0.005394305548410083,-0.038854200695264345
-0.9467999999999996,-9.467999999999996e-07,-0.025050252124848515,-0.03931108470813628
-0.9460000000000015,-9.460000000000015e-07,-0.0388170286853306,-0.039774103915582046
-0.9451999999999998,-9.451999999999998e-07,0.009145416993017685,-0.0402410353986707
-0.9444000000000017,-9.444000000000016e-07,-0.002080026334246643,-0.040709568918073896
-0.9436,-9.436e-07,-0.001569473863467452,-0.04117732866164599
-0.9428000000000019,-9.428000000000018e-07,-0.014091807647087728,-0.04164189569533102
-0.9420000000000002,-9.420000000000002e-07,-0.00741402653431128,-0.042100830879992224
-0.941200000000002,-9.41200000000002e-07,-0.03377236111828996,-0.042551697956732894
-0.9404000000000003,-9.404000000000003e-07,-0.030939472362732978,-0.042992086443699305
-0.9396000000000022,-9.396000000000022e-07,-0.012158142130984095,-0.04341963396623847
-0.9388000000000005,-9.388000000000004e-07,-0.020290471412301225,-0.04383204767487982
-0.9380000000000024,-9.380000000000024e-07,0.020965085810737027,-0.044227124478804856
-0.9372000000000043,-9.372000000000042e-07,-0.008693028985477469,-0.044602769894585136
-0.9364000000000026,-9.364000000000025e-07,-0.01645103138665238,-0.04495701533197614
-0.9356000000000009,-9.356000000000008e-07,-0.05805180814729921,-0.045288033591546595
-0.9347999999999992,-9.347999999999992e-07,-0.05516747826568835,-0.04559415227047178
-0.934000000000001,-9.34000000000001e-07,-0.037189472362732956,-0.04587386474438226
