time_us,time_s,amplitude_raw_residual,amplitude_filtered_residual
-0.9996000000000009,-9.99600000000001e-07,-0.031218478543308115,-0.028076287697758245
-0.9988000000000028,-9.988000000000028e-07,-0.01793806384082991,-0.02842530135861271
-0.9980000000000011,-9.98000000000001e-07,-0.004066123437678371,-0.0287476330794054
-0.997200000000003,-9.97200000000003e-07,-0.03140622009042776,-0.029041578459070093
-0.9964000000000013,-9.964000000000012e-07,0.036786996524736604,-0.029305772495666474
-0.9956000000000031,-9.95600000000003e-07,-0.010488909298075388,-0.029539196076810353
-0.9948000000000015,-9.948000000000015e-07,0.013277193843232504,-0.029741176991007603
-0.9940000000000033,-9.940000000000033e-07,-0.017182266709958982,-0.029911385964101894
-0.9932000000000016,-9.932000000000016e-07,0.024250643894768276,-0.03004982824005701
-0.9924000000000035,-9.924000000000034e-07,-0.005022544628715264,-0.03015683121356852
-0.9916000000000018,-9.916000000000019e-07,0.05284120340696297,-0.030233028608439703
-0.9908000000000037,-9.908000000000037e-07,-0.036644807094692866,-0.03027934167041991
-0.990000000000002,-9.90000000000002e-07,0.029811795362350846,-0.030296957783364824
-0.9892000000000039,-9.892000000000038e-07,-0.022646095345997486,-0.03028730682751611
-0.9884000000000022,-9.88400000000002e-07,-0.005395269954338255,-0.030252035515748545
-0.987600000000004,-9.876000000000039e-07,-0.029416988960410284,-0.030192979905022704
-0.9868000000000023,-9.868000000000024e-07,-0.006837842443850384,-0.030112136300722146
-0.9860000000000042,-9.860000000000042e-07,-0.03634961797159891,-0.030011630852118436
-0.9852000000000025,-9.852000000000024e-07,0.06294450463558487,-0.029893688270478475
-0.9844000000000044,-9.844000000000043e-07,0.0026235504863982295,-0.02976060025687277
-0.9836000000000027,-9.836000000000027e-07,0.0655894522961129,-0.029614694342450613
-0.982800000000001,-9.82800000000001e-07,-0.023053100127912785,-0.029458303850827115
-0.9819999999999993,-9.819999999999992e-07,-0.006607769869684643,-0.029293739569645087
-0.9812000000000012,-9.81200000000001e-07,-0.01656934406593996,-0.029123263527654097
-0.980400000000003,-9.80400000000003e-07,0.022458816196655185,-0.02894906512037436
-0.9796000000000014,-9.796000000000014e-07,0.01824659787474736,-0.028773239776353647
-0.9788000000000032,-9.788000000000032e-07,0.05649549088954958,-0.028597770378556632
-0.9780000000000015,-9.780000000000015e-07,-0.019168277211714935,-0.028424511661622874
-0.9772000000000034,-9.772000000000033e-07,-0.008384179021429627,-0.028255177729533502
-0.9764000000000017,-9.764000000000016e-07,0.021139794424425318,-0.028091332696185155
-0.9756000000000036,-9.756000000000036e-07,-0.024632568707298852,-0.02793438432186033
-0.9748000000000019,-9.748000000000019e-07,0.029560325845039315,-0.027785580461421495
-0.9740000000000038,-9.740000000000037e-07,0.010040035886991261,-0.02764600814648939
-0.9732000000000021,-9.73200000000002e-07,0.042280736534320296,-0.027516595144469885
-0.9724000000000039,-9.724000000000038e-07,-0.03336600270644541,-0.027398113827666874
-0.9716000000000022,-9.716000000000023e-07,0.003453200331891171,-0.027291187128605794
-0.9708000000000041,-9.708000000000041e-07,-0.005459460784175696,-0.02719629627962246
-0.9700000000000024,-9.700000000000024e-07,-0.031002898796319567,-0.027113789994932615
-0.9692000000000043,-9.692000000000042e-07,0.06981708916438867,-0.027043894788891472
-0.9684000000000026,-9.684000000000025e-07,0.03363450062248757,-0.02698672621070021
-0.9676000000000045,-9.676000000000045e-07,0.016460748573612072,-0.026942300839560056
-0.9668000000000028,-9.668000000000028e-07,-0.02862967014186346,-0.026910548850205745
-0.9660000000000046,-9.660000000000046e-07,-0.008929690207349739,-0.02689132682196764
-0.965200000000003,-9.652000000000028e-07,0.017619182403551203,-0.026884430316794543
-0.9644000000000013,-9.644000000000013e-07,-0.03737598665405639,-0.02688960569741855
-0.9635999999999996,-9.635999999999995e-07,-0.020572886757027786,-0.026906560714604455
-0.9628000000000014,-9.628000000000014e-07,0.00025561563387987984,-0.026934973516104348
-0.9619999999999997,-9.619999999999996e-07,-0.01719031828061296,-0.026974499889830257
-0.9612000000000016,-9.612000000000015e-07,0.04137999174292134,-0.02702477874248302
-0.9603999999999999,-9.604e-07,0.025622584297919637,-0.027085436000782608
-0.9596000000000018,-9.596000000000018e-07,0.004936271798823999,-0.02715608724756998
-0.9588000000000036,-9.588000000000036e-07,0.010285064147779632,-0.027236339428553795
-0.958000000000002,-9.580000000000019e-07,-0.005851509879268246,-0.027325791899733616
-0.9572000000000038,-9.572000000000037e-07,0.03757914628567577,-0.027424036990046183
-0.9564000000000021,-9.564000000000022e-07,-0.00678860730073555,-0.027530660182889757
-0.955600000000004,-9.55600000000004e-07,-0.0035360307981263106,-0.027645239979713958
-0.9548000000000023,-9.548000000000023e-07,0.0006225842979196705,-0.027767347477691225
-0.9540000000000042,-9.540000000000041e-07,-0.012143840906214454,-0.027896545671978537
-0.9532000000000025,-9.532000000000025e-07,0.025207527945350472,-0.02803238850393966
-0.9524000000000044,-9.524000000000043e-07,0.0008103258450393169,-0.028174419725343382
-0.9516000000000027,-9.516000000000027e-07,-0.022178120362606524,-0.02832217170875636
-0.9508000000000045,-9.508000000000045e-07,0.007569021541345644,-0.02847516437956673
-0.9500000000000028,-9.500000000000028e-07,0.00770799080489587,-0.028632904480777648
-0.9492000000000047,-9.492000000000047e-07,-0.0016436596402075732,-0.028794885431495672
-0.948400000000003,-9.48400000000003e-07,0.03540056329440788,-0.028960588103654664
-0.9476000000000049,-9.476000000000048e-07,0.07444965764080352,-0.02912948288574587
-0.9468000000000032,-9.468000000000032e-07,0.04972552299432775,-0.029301033381809602
-0.9460000000000051,-9.46000000000005e-07,-0.02489577328317144,-0.02947470196331349
-0.9451999999999998,-9.451999999999998e-07,-0.014818699940287672,-0.02964995713865262
-0.9444000000000017,-9.444000000000016e-07,0.017644947429643953,-0.0298262824049743
-0.9436,-9.436e-07,-0.028467693620836565,-0.030003186031820006
-0.9428000000000019,-9.428000000000018e-07,0.0067437397785996,-0.030180211164876937
-0.9420000000000002,-9.420000000000002e-07,0.004102475605878564,-0.030356945690177044
-0.941200000000002,-9.41200000000002e-07,-0.01375000023088413,-0.030533031389992915
-0.9404000000000003,-9.404000000000003e-07,0.0075080513397698945,-0.030708172010734405
-0.9396000000000022,-9.396000000000022e-07,0.001587982778701369,-0.030882139939414056
-0.9388000000000005,-9.388000000000004e-07,0.0038868958589899916,-0.031054781248580042
-0.9380000000000024,-9.380000000000024e-07,0.003975704260334667,-0.031226018920761135
-0.9372000000000007,-9.372000000000006e-07,-0.012414412457801005,-0.03139585409966951
-0.9364000000000026,-9.364000000000025e-07,0.0278984901207317,-0.031564365238025256
-0.9356000000000044,-9.356000000000044e-07,-0.0283462160773304,-0.03173170502995032
-0.9348000000000027,-9.348000000000027e-07,-0.03851417099523513,-0.03189809503772954
-0.9340000000000046,-9.340000000000045e-07,-0.010215579977872702,-0.032063817961469065
-0.9332000000000029,-9.332000000000029e-07,-0.020226852176788213,-0.03222920758699308
-0.9324000000000048,-9.324000000000047e-07,0.03908268897676359,-0.03239463660616157
-0.9316000000000031,-9.316000000000031e-07,-0.005806642819000507,-0.03256050270412572
-0.930800000000005,-9.308000000000049e-07,-0.0023667876288170353,-0.032727213473363305
-0.9300000000000033,-9.300000000000033e-07,0.029475200931501577,-0.032895170790532745
-0.9292000000000051,-9.292000000000051e-07,0.012773329089318608,-0.03306475528854197
-0.9284000000000034,-9.284000000000034e-07,0.0032408412131642583,-0.033236311510989214
-0.9276000000000053,-9.276000000000053e-07,0.031085265479372848,-0.03341013426647726
-0.9268000000000036,-9.268000000000036e-07,0.03200533404034134,-0.03358645660447144
-0.9260000000000019,-9.260000000000019e-07,-0.0011087360581630845,-0.033765439713184145
-0.9252000000000002,-9.252000000000002e-07,-0.0356301734707965,-0.03394716489627986
-0.9244000000000021,-9.244000000000021e-07,0.011862922413134913,-0.034131627636353176
-0.9236000000000004,-9.236000000000004e-07,-0.013709964113008677,-0.034318733648938025
-0.9228000000000023,-9.228000000000022e-07,0.013672463566586801,-0.03450829681480493
-0.9220000000000006,-9.220000000000006e-07,0.020069484400891013,-0.034700038931648094
-0.9212000000000025,-9.212000000000024e-07,-0.027405898027601627,-0.034893591284514726
-0.9204000000000008,-9.204000000000008e-07,0.023164230729925905,-0.035088498052573136
-0.9196000000000026,-9.196000000000026e-07,-0.005480394867876048,-0.03528422155226199
-0.918800000000001,-9.18800000000001e-07,0.013578361363304203,-0.03548014929197765
-0.9180000000000028,-9.180000000000028e-07,-0.0036275969681872633,-0.03567560279442115
-0.9172000000000011,-9.17200000000001e-07,0.01710634035979247,-0.03586984811982239
-0.916400000000003,-9.16400000000003e-07,0.036405072173974096,-0.036062107985890095
-0.9156000000000013,-9.156000000000012e-07,0.013018820209752424,-0.03625157532194955
-0.9148000000000032,-9.148000000000031e-07,-0.04621157442713958,-0.036437428002037114
-0.9140000000000015,-9.140000000000014e-07,0.004825603594588057,-0.03661884437582958
-0.9132000000000033,-9.132000000000033e-07,-0.008431340990868175,-0.03679501910520582
-0.9124000000000052,-9.124000000000051e-07,-0.006854408444703752,-0.03696517878121222
-0.9116000000000035,-9.116000000000035e-07,-0.0044731282195935584,-0.03712859684803861
-0.9108000000000054,-9.108000000000053e-07,-0.03844514922300535,-0.037284607447050644
-0.9100000000000037,-9.100000000000037e-07,-0.014398812645426085,-0.03743261787905338
-0.9092000000000056,-9.092000000000055e-07,-0.006776409382629134,-0.03757211947922937
-0.9084000000000039,-9.084000000000039e-07,0.02891910214160598,-0.0377026968286024
-0.9076000000000022,-9.076000000000021e-07,0.040214432061419114,-0.03782403536943143
-0.9068000000000005,-9.068000000000005e-07,0.004494524701071201,-0.03793592758424495
-0.9060000000000024,-9.060000000000023e-07,-0.00954214999182329,-0.03803827787731739
-0.9052000000000007,-9.052000000000007e-07,-0.016821276442896993,-0.03813110616801605
-0.9044000000000025,-9.044000000000025e-07,0.006365961775289586,-0.038214550047644305
-0.9036000000000008,-9.036000000000008e-07,-0.004876449513601833,-0.038288865253668376
-0.9028000000000027,-9.028000000000027e-07,-0.026766747497844412,-0.03835442420211709
-0.902000000000001,-9.02000000000001e-07,0.007115317649637243,-0.03841171235589711
-0.9012000000000029,-9.012000000000028e-07,-0.037195149223005375,-0.03846132226129879
-0.9004000000000012,-9.004000000000012e-07,-0.053476208051135954,-0.03850394515789776
-0.8996000000000031,-8.99600000000003e-07,-0.00015783040455852326,-0.0385403601779775
-0.8988000000000014,-8.988000000000014e-07,0.026973127757725368,-0.03857142131825594
-0.8980000000000032,-8.980000000000032e-07,0.026582688976763635,-0.03859804257434477
-0.8972000000000016,-8.972000000000015e-07,-0.003744706428946365,-0.03862118180348481
-0.8964000000000034,-8.964000000000034e-07,-0.01626771368632285,-0.0386418239392279
-0.8956000000000017,-8.956000000000016e-07,0.02291505612158501,-0.03866096411931576
-0.8948000000000036,-8.948000000000036e-07,0.027388184110294644,-0.038679591184515166
-0.8940000000000019,-8.940000000000018e-07,-0.002279126682057653,-0.038698671924271226
-0.8932000000000038,-8.932000000000037e-07,-0.030169102603474107,-0.0387191363730258
-0.8924000000000021,-8.92400000000002e-07,0.019204629379915072,-0.03874186437159827
-0.891600000000004,-8.916000000000039e-07,0.02421268095056911,-0.038767673523588855
-0.8908000000000058,-8.908000000000057e-07,-0.026700946353876265,-0.038797308632277004
-0.8900000000000041,-8.900000000000041e-07,-0.027795873949017946,-0.038831432685379044
-0.8892000000000024,-8.892000000000024e-07,0.024771537509080954,-0.0388706194357346
-0.8884000000000007,-8.884000000000007e-07,0.006817370757827179,-0.03891534762119923
-0.8876000000000026,-8.876000000000025e-07,0.04397087331794236,-0.03896599689457301
-0.8868000000000009,-8.868000000000009e-07,-0.04264287471773598,-0.03902284555330845
-0.8860000000000028,-8.860000000000027e-07,0.00859055928131075,-0.03908607011428353
-0.8852000000000011,-8.852000000000011e-07,-0.007723631548526677,-0.03915574668517645
-0.884400000000003,-8.844000000000029e-07,0.02847667044881319,-0.03923185400930714
-0.8836000000000013,-8.836000000000013e-07,0.006684842750800113,-0.03931427803864112
-0.8828000000000031,-8.828000000000031e-07,-0.020865076987254594,-0.03940281788326248
-0.8820000000000014,-8.820000000000014e-07,0.011337197856329806,-0.03949719294852511
-0.8812000000000033,-8.812000000000033e-07,-0.01524180786351087,-0.0395970510097445
-0.8804000000000016,-8.804000000000016e-07,-0.01427365161401295,-0.03970197693119781
-0.8796000000000035,-8.796000000000034e-07,0.01103442002212729,-0.03981150173547651
-0.8788000000000018,-8.788000000000018e-07,0.002395088226363251,-0.03992511176214714
-0.8780000000000037,-8.780000000000036e-07,0.00499033788433112,-0.04004225769757574
-0.877200000000002,-8.77200000000002e-07,-0.02111149382687927,-0.04016236328486332
-0.8764000000000038,-8.764000000000038e-07,-0.03443792304411064,-0.0402848335238568
-0.8756000000000022,-8.756000000000021e-07,0.01810487084248097,-0.04040906217103778
-0.874800000000004,-8.74800000000004e-07,-0.03571461378939422,-0.040534438389366226
-0.8740000000000023,-8.740000000000022e-07,0.02684152546978913,-0.04066035248950766
-0.8732000000000042,-8.732000000000042e-07,-0.03303331349879779,-0.04078620081313149
-0.8724000000000025,-8.724000000000024e-07,-0.0027385872352493346,-0.04091138989849386
-0.8716000000000044,-8.716000000000043e-07,0.027670027860796753,-0.041035340130916316
-0.8708000000000027,-8.708000000000026e-07,2.3469886037852383e-05,-0.041157489126611164
-0.870000000000001,-8.70000000000001e-07,0.013348751648784019,-0.04127729512233883
-0.8691999999999993,-8.691999999999992e-07,0.032917129295361225,-0.04139424062121693
-0.8684000000000012,-8.684000000000011e-07,-0.038652677399339974,-0.04150783646497098
-0.867600000000003,-8.67600000000003e-07,0.017269464335404716,-0.04161762638509715
-0.8668000000000013,-8.668000000000013e-07,0.026704629379915024,-0.041723191968140054
-0.8660000000000032,-8.660000000000031e-07,-0.022747101665448688,-0.0418241578827587
-0.8652000000000015,-8.652000000000015e-07,-0.04813937249603595,-0.04192019715691007
-0.8644000000000034,-8.644000000000033e-07,0.013404428048321815,-0.04201103625133231
-0.8636000000000017,-8.636000000000017e-07,0.028837197856329766,-0.04209645967145924
-0.8628000000000036,-8.628000000000035e-07,-0.01581308407552373,-0.04217631391389618
-0.8620000000000019,-8.620000000000019e-07,-0.022433736227370493,-0.04225051061217085
-0.8612000000000037,-8.612000000000037e-07,0.009917632624194372,-0.042319028768377794
-0.860400000000002,-8.60400000000002e-07,-0.028112460015357665,-0.0423819159425006
