time_us,time_s,amplitude_raw_residual,amplitude_filtered_residual
-0.9996000000000009,-9.99600000000001e-07,0.010698064988784839,-0.03308803728302574
-0.9988000000000028,-9.988000000000028e-07,-0.032421326013570395,-0.03323076133996946
-0.9980000000000011,-9.98000000000001e-07,0.017627005210731905,-0.03339309447197602
-0.997200000000003,-9.97200000000003e-07,-0.022418044641569157,-0.03357439239512412
-0.9964000000000013,-9.964000000000012e-07,-0.013910985707195345,-0.03377394419128869
-0.9956000000000031,-9.95600000000003e-07,-0.02448058267019082,-0.033990987767551946
-0.9948000000000015,-9.948000000000015e-07,-0.021597658925030905,-0.034224723312633876
-0.9940000000000033,-9.940000000000033e-07,-0.021930699695359324,-0.03447432426797113
-0.9932000000000016,-9.932000000000016e-07,0.0012724950742105667,-0.0347389455398596
-0.9924000000000035,-9.924000000000034e-07,-0.002101232860003577,-0.035017728912714784
-0.9916000000000018,-9.916000000000019e-07,0.0010262726366831454,-0.03530980584840532
-0.9908000000000037,-9.908000000000037e-07,0.024502781086046477,-0.03561429803691572
-0.990000000000002,-9.90000000000002e-07,0.019156881634327827,-0.035930316177511135
-0.9892000000000039,-9.892000000000038e-07,-0.01708682242818438,-0.03625695751201622
-0.9884000000000022,-9.88400000000002e-07,0.009378938459704167,-0.03659330261164789
-0.987600000000004,-9.876000000000039e-07,0.042791064566945314,-0.03693841186400684
-0.9868000000000023,-9.868000000000024e-07,0.02368878024236737,-0.03729132204968945
-0.9860000000000007,-9.860000000000006e-07,-0.008322234125422157,-0.03765104333500937
-0.985199999999999,-9.851999999999988e-07,0.008597128787136032,-0.03801655690493848
-0.9844000000000008,-9.844000000000007e-07,-0.01474595972649595,-0.03838681331966587
-0.9836000000000027,-9.836000000000027e-07,-0.011536469019438389,-0.038760731554268076
-0.982800000000001,-9.82800000000001e-07,-0.005798157448742458,-0.03913719862507398
-0.9820000000000029,-9.820000000000028e-07,0.01665688163432788,-0.039515069723084745
-0.9812000000000012,-9.81200000000001e-07,0.000998914588102251,-0.03989316883391043
-0.980400000000003,-9.80400000000003e-07,0.003851198912680154,-0.04027028988181802
-0.9796000000000014,-9.796000000000014e-07,-0.033285209831980855,-0.04064519845880203
