field_loss,acoustic_loss,temperature_loss,smoothness_loss,physics_residual_loss,epoch,training_mode,mean_epoch_loss,total_loss
0.0,35.966400146484375,10147.629150390625,0.014241557102650404,0.0,1.0,normal,1021.9569244384766,1021.9569244384766
0.0,35.82292175292969,10077.767578125,0.011921767611056566,0.0,2.0,normal,1014.9419555664062,1014.9419555664062
0.0,35.80927276611328,10029.031494140625,0.010122931562364101,0.0,3.0,normal,1010.0656127929688,1010.0656127929688
0.0,35.50395393371582,9976.33203125,0.009191266261041164,0.0,4.0,normal,1004.7344970703125,1004.7344970703125
0.0,35.06081199645996,9885.83154296875,0.01011156802996993,0.0,5.0,normal,995.5958557128906,995.5958557128906
0.0,34.05487060546875,9973.4423828125,0.013917461037635803,0.0,6.0,normal,1004.1558837890625,1004.1558837890625
0.0,31.82388401031494,9770.2666015625,0.02431472297757864,0.0,7.0,normal,983.3926391601562,983.3926391601562
0.0,26.491661071777344,9400.470703125,0.047352975234389305,0.0,8.0,normal,945.3477783203125,945.3477783203125
0.0,18.913267135620117,9058.32763671875,0.0657254122197628,0.0,9.0,normal,909.6187133789062,909.6187133789062
0.0,10.892958164215088,8571.994140625,0.07448729127645493,0.0,10.0,normal,859.3817138671875,859.3817138671875
0.0,5.247665643692017,7860.05419921875,0.0818849578499794,0.0,11.0,normal,787.05908203125,787.05908203125
0.0,13.851598262786865,7011.3515625,0.08992945775389671,0.0,12.0,normal,703.9099731445312,703.9099731445312
0.0,41.78095817565918,5872.53759765625,0.09638197347521782,0.0,13.0,normal,595.6148071289062,595.6148071289062
0.0,97.06455993652344,4541.407958984375,0.09886819124221802,0.0,14.0,normal,473.5586700439453,473.5586700439453
0.0,173.8563995361328,3185.9537353515625,0.10663154721260071,0.0,15.0,normal,353.3719787597656,353.3719787597656
0.0,249.39862060546875,2645.8260498046875,0.10487481579184532,0.0,16.0,normal,314.4675750732422,314.4675750732422
0.0,207.20269775390625,2353.2868041992188,0.09577414393424988,0.0,17.0,normal,276.7740173339844,276.7740173339844
0.0,75.33661842346191,2509.26806640625,0.0869041383266449,0.0,18.0,normal,265.9984817504883,265.9984817504883
